timestamp,sender,recipient,subject,size_bytes,attachment,spam_score,action,src_ip,category
2024-03-05 17:59:35,tphillips@aceptech.local,yedwards@aceptech.local,Quick Question,35657,None,0.39,Delivered,10.10.50.7,Normal
2024-03-21 11:03:27,qkelly@aceptech.local,zstewart@aceptech.local,Meeting Follow-up,22204,report.pdf,0.03,Delivered,10.10.50.7,Normal
2024-03-03 11:38:05,ocarter@aceptech.local,crogers@aceptech.local,Invoice Attached,22662,None,0.94,Delivered,10.10.50.7,Normal
2024-03-02 09:35:11,xcollins@aceptech.local,jsmith@aceptech.local,Agenda for Tomorrow,11292,None,0.55,Delivered,10.10.50.7,Normal
2024-03-20 08:50:52,mrichardson@aceptech.local,crogers@aceptech.local,Invoice Attached,27132,None,0.76,Delivered,10.10.50.7,Normal
2024-03-07 13:37:38,qperez@aceptech.local,ibailey@aceptech.local,Q1 Report,9445,None,0.89,Delivered,10.10.50.7,Normal
2024-03-06 11:45:58,xcollins@aceptech.local,rthompson@aceptech.local,Quick Question,17517,None,0.13,Delivered,10.10.50.7,Normal
2024-03-16 08:33:30,fmorgan@aceptech.local,cwhite@aceptech.local,FYI,24594,report.pdf,0.82,Delivered,10.10.50.7,Normal
2024-03-05 17:42:40,mrichardson@aceptech.local,mbaker@aceptech.local,Action Required,5936,report.pdf,0.18,Delivered,10.10.50.7,Normal
2024-03-22 16:28:27,fclark@aceptech.local,qkelly@aceptech.local,Invoice Attached,41034,report.pdf,0.67,Delivered,10.10.50.7,Normal
2024-03-30 15:58:15,sturner@aceptech.local,iwalker@aceptech.local,Action Required,36446,None,0.78,Delivered,10.10.50.7,Normal
2024-03-25 17:23:15,nwood@aceptech.local,ptaylor@aceptech.local,Invoice Attached,42175,None,1.36,Delivered,10.10.50.7,Normal
2024-03-16 13:15:36,sturner@aceptech.local,dreed@aceptech.local,Team Schedule,27432,None,0.49,Delivered,10.10.50.7,Normal
2024-03-03 12:29:40,iwalker@aceptech.local,kcox@aceptech.local,Agenda for Tomorrow,33479,None,0.7,Delivered,10.10.50.7,Normal
2024-03-16 09:34:45,ecook@aceptech.local,ucampbell@aceptech.local,Project Update,11356,invoice.xlsx,0.26,Delivered,10.10.50.7,Normal
2024-03-14 13:37:38,xcollins@aceptech.local,vparker@aceptech.local,Quick Question,7655,invoice.xlsx,0.35,Delivered,10.10.50.7,Normal
2024-03-01 17:01:18,sturner@aceptech.local,asanchez@aceptech.local,Q1 Report,13700,invoice.xlsx,1.01,Delivered,10.10.50.7,Normal
2024-03-19 08:12:04,fclark@aceptech.local,sturner@aceptech.local,Project Update,34383,None,0.49,Delivered,10.10.50.7,Normal
2024-03-20 10:12:03,jscott@aceptech.local,nnelson@aceptech.local,Agenda for Tomorrow,45758,None,0.73,Delivered,10.10.50.7,Normal
2024-03-17 10:18:54,dreed@aceptech.local,ladams@aceptech.local,Quick Question,20559,None,0.18,Delivered,10.10.50.7,Normal
2024-03-07 12:51:18,ptaylor@aceptech.local,gbell@aceptech.local,Team Schedule,20433,report.pdf,0.98,Delivered,10.10.50.7,Normal
2024-03-09 08:20:26,eharris@aceptech.local,hrobinson@aceptech.local,Action Required,18544,None,1.5,Delivered,10.10.50.7,Normal
2024-03-03 11:40:10,jrivera@aceptech.local,mwilson@aceptech.local,Quick Question,27023,report.pdf,1.25,Delivered,10.10.50.7,Normal
2024-03-20 16:47:37,fmorgan@aceptech.local,vparker@aceptech.local,Quick Question,43601,invoice.xlsx,0.51,Delivered,10.10.50.7,Normal
2024-03-12 15:12:25,asanchez@aceptech.local,dreed@aceptech.local,Please Review,22221,report.pdf,0.8,Delivered,10.10.50.7,Normal
2024-03-11 10:06:47,fclark@aceptech.local,xcollins@aceptech.local,Please Review,13709,invoice.xlsx,0.34,Delivered,10.10.50.7,Normal
2024-03-26 16:18:19,wevans@aceptech.local,sturner@aceptech.local,Quick Question,37950,None,1.17,Delivered,10.10.50.7,Normal
2024-03-13 12:45:15,sturner@aceptech.local,jsmith@aceptech.local,Agenda for Tomorrow,35553,None,0.14,Delivered,10.10.50.7,Normal
2024-03-18 15:58:54,sturner@aceptech.local,owatson@aceptech.local,Quick Question,5344,report.pdf,1.29,Delivered,10.10.50.7,Normal
2024-03-15 08:09:26,ptaylor@aceptech.local,kgreen@aceptech.local,Team Schedule,40238,None,1.25,Delivered,10.10.50.7,Normal
2024-03-08 11:15:47,iwalker@aceptech.local,pmitchell@aceptech.local,FYI,14302,invoice.xlsx,1.16,Delivered,10.10.50.7,Normal
2024-03-15 09:43:33,dlee@aceptech.local,cwhite@aceptech.local,Q1 Report,26187,None,0.54,Delivered,10.10.50.7,Normal
2024-03-22 16:47:48,ucampbell@aceptech.local,mrichardson@aceptech.local,Please Review,33056,report.pdf,1.2,Delivered,10.10.50.7,Normal
2024-03-25 14:26:52,crogers@aceptech.local,qkelly@aceptech.local,Meeting Follow-up,34516,invoice.xlsx,0.95,Delivered,10.10.50.7,Normal
2024-03-11 09:53:44,amartin@aceptech.local,jsmith@aceptech.local,Invoice Attached,47070,invoice.xlsx,0.73,Delivered,10.10.50.7,Normal
2024-03-09 08:30:29,ladams@aceptech.local,ibailey@aceptech.local,Please Review,23829,None,1.15,Delivered,10.10.50.7,Normal
2024-03-18 08:46:01,ucampbell@aceptech.local,ptaylor@aceptech.local,Please Review,46257,None,0.22,Delivered,10.10.50.7,Normal
2024-03-26 12:30:52,hrobinson@aceptech.local,fmorgan@aceptech.local,Quick Question,24806,None,1.12,Delivered,10.10.50.7,Normal
2024-03-21 15:46:38,sturner@aceptech.local,ptaylor@aceptech.local,Invoice Attached,23574,report.pdf,1.45,Delivered,10.10.50.7,Normal
2024-03-08 10:34:30,xcollins@aceptech.local,ucampbell@aceptech.local,Action Required,13599,None,1.18,Delivered,10.10.50.7,Normal
2024-03-19 17:52:26,qkelly@aceptech.local,mrichardson@aceptech.local,Project Update,45055,None,0.92,Delivered,10.10.50.7,Normal
2024-03-30 11:56:47,zstewart@aceptech.local,ibailey@aceptech.local,Please Review,25615,None,0.66,Delivered,10.10.50.7,Normal
2024-03-13 12:37:28,owatson@aceptech.local,nnelson@aceptech.local,Q1 Report,18478,report.pdf,1.5,Delivered,10.10.50.7,Normal
2024-03-25 11:16:49,ptaylor@aceptech.local,pbrooks@aceptech.local,Agenda for Tomorrow,28647,None,1.28,Delivered,10.10.50.7,Normal
2024-03-02 17:38:44,bmorris@aceptech.local,pmitchell@aceptech.local,Please Review,22740,invoice.xlsx,0.17,Delivered,10.10.50.7,Normal
2024-03-19 13:29:10,iwalker@aceptech.local,bmorris@aceptech.local,Please Review,10762,invoice.xlsx,0.6,Delivered,10.10.50.7,Normal
2024-03-16 17:21:01,xcollins@aceptech.local,iwalker@aceptech.local,Project Update,37299,invoice.xlsx,0.76,Delivered,10.10.50.7,Normal
2024-03-17 15:58:13,ladams@aceptech.local,pbrooks@aceptech.local,Agenda for Tomorrow,29291,None,0.08,Delivered,10.10.50.7,Normal
2024-03-17 08:55:09,fclark@aceptech.local,nwood@aceptech.local,Project Update,6660,None,0.54,Delivered,10.10.50.7,Normal
2024-03-10 10:42:28,ecook@aceptech.local,rthompson@aceptech.local,FYI,7415,invoice.xlsx,1.28,Delivered,10.10.50.7,Normal
2024-03-25 16:39:54,qperez@aceptech.local,pmitchell@aceptech.local,Team Schedule,23848,None,0.43,Delivered,10.10.50.7,Normal
2024-03-05 10:21:05,jscott@aceptech.local,kcox@aceptech.local,Project Update,8847,None,0.7,Delivered,10.10.50.7,Normal
2024-03-06 14:38:14,vparker@aceptech.local,nwood@aceptech.local,Invoice Attached,27478,None,1.23,Delivered,10.10.50.7,Normal
2024-03-19 09:25:58,xcollins@aceptech.local,rroberts@aceptech.local,Meeting Follow-up,14067,None,1.24,Delivered,10.10.50.7,Normal
2024-03-16 09:38:00,ecook@aceptech.local,qkelly@aceptech.local,Q1 Report,39876,None,0.88,Delivered,10.10.50.7,Normal
2024-03-06 14:45:27,eharris@aceptech.local,cwhite@aceptech.local,Meeting Follow-up,48843,invoice.xlsx,0.12,Delivered,10.10.50.7,Normal
2024-03-04 16:07:37,nnelson@aceptech.local,ocarter@aceptech.local,Meeting Follow-up,37282,invoice.xlsx,0.67,Delivered,10.10.50.7,Normal
2024-03-27 09:23:27,eharris@aceptech.local,fmorgan@aceptech.local,Please Review,31641,None,0.02,Delivered,10.10.50.7,Normal
2024-03-05 15:22:40,ptaylor@aceptech.local,qkelly@aceptech.local,Please Review,30164,report.pdf,1.4,Delivered,10.10.50.7,Normal
2024-03-07 13:00:42,jrivera@aceptech.local,zstewart@aceptech.local,Project Update,19925,None,0.29,Delivered,10.10.50.7,Normal
2024-03-18 12:55:11,kgreen@aceptech.local,lward@aceptech.local,Team Schedule,38945,None,1.36,Delivered,10.10.50.7,Normal
2024-03-05 08:07:08,jsmith@aceptech.local,rsanders@aceptech.local,Project Update,22072,None,0.86,Delivered,10.10.50.7,Normal
2024-03-01 08:17:16,crogers@aceptech.local,kcox@aceptech.local,Quick Question,33344,None,0.45,Delivered,10.10.50.7,Normal
2024-03-04 17:30:53,rsanders@aceptech.local,pbrooks@aceptech.local,Project Update,28174,None,0.55,Delivered,10.10.50.7,Normal
2024-03-12 16:55:03,amartin@aceptech.local,eharris@aceptech.local,Q1 Report,48075,report.pdf,1.02,Delivered,10.10.50.7,Normal
2024-03-19 16:08:39,owatson@aceptech.local,vparker@aceptech.local,Meeting Follow-up,42639,report.pdf,1.49,Delivered,10.10.50.7,Normal
2024-03-10 16:09:29,kgreen@aceptech.local,mrichardson@aceptech.local,Agenda for Tomorrow,7182,None,0.16,Delivered,10.10.50.7,Normal
2024-03-06 14:05:25,crogers@aceptech.local,rsanders@aceptech.local,Please Review,27879,invoice.xlsx,0.43,Delivered,10.10.50.7,Normal
2024-03-12 14:03:45,nnelson@aceptech.local,pbrooks@aceptech.local,Meeting Follow-up,25450,None,1.42,Delivered,10.10.50.7,Normal
2024-03-27 13:54:23,ptaylor@aceptech.local,jscott@aceptech.local,FYI,18500,None,0.03,Delivered,10.10.50.7,Normal
2024-03-04 09:51:12,tphillips@aceptech.local,mrichardson@aceptech.local,Agenda for Tomorrow,11391,report.pdf,1.36,Delivered,10.10.50.7,Normal
2024-03-11 13:36:15,rthompson@aceptech.local,ladams@aceptech.local,Quick Question,11500,report.pdf,1.49,Delivered,10.10.50.7,Normal
2024-03-17 15:35:02,vparker@aceptech.local,qperez@aceptech.local,Agenda for Tomorrow,26912,None,0.96,Delivered,10.10.50.7,Normal
2024-03-02 17:29:18,mrichardson@aceptech.local,pbrooks@aceptech.local,Meeting Follow-up,29094,report.pdf,1.16,Delivered,10.10.50.7,Normal
2024-03-13 15:54:44,mwilson@aceptech.local,ucampbell@aceptech.local,FYI,15955,None,0.35,Delivered,10.10.50.7,Normal
2024-03-22 12:42:55,xcollins@aceptech.local,gbell@aceptech.local,Please Review,10868,None,0.62,Delivered,10.10.50.7,Normal
2024-03-03 17:40:37,mwilson@aceptech.local,lward@aceptech.local,Agenda for Tomorrow,32003,None,1.2,Delivered,10.10.50.7,Normal
2024-03-28 10:40:29,nwood@aceptech.local,iwalker@aceptech.local,Project Update,15854,invoice.xlsx,0.73,Delivered,10.10.50.7,Normal
2024-03-07 08:27:09,lward@aceptech.local,hmurphy@aceptech.local,Agenda for Tomorrow,8657,None,0.57,Delivered,10.10.50.7,Normal
2024-03-14 14:36:51,crogers@aceptech.local,qperez@aceptech.local,Action Required,15456,None,0.34,Delivered,10.10.50.7,Normal
2024-03-23 13:09:34,hrobinson@aceptech.local,asanchez@aceptech.local,Agenda for Tomorrow,25425,None,0.0,Delivered,10.10.50.7,Normal
2024-03-28 14:05:59,rsanders@aceptech.local,glewis@aceptech.local,Action Required,39819,report.pdf,0.39,Delivered,10.10.50.7,Normal
2024-03-14 13:29:59,vparker@aceptech.local,dreed@aceptech.local,Invoice Attached,6242,None,0.18,Delivered,10.10.50.7,Normal
2024-03-26 17:10:20,ucampbell@aceptech.local,jscott@aceptech.local,FYI,31898,report.pdf,0.76,Delivered,10.10.50.7,Normal
2024-03-27 09:52:44,nwood@aceptech.local,qperez@aceptech.local,Meeting Follow-up,14364,None,0.04,Delivered,10.10.50.7,Normal
2024-03-11 14:11:43,crogers@aceptech.local,owatson@aceptech.local,Quick Question,20512,None,1.48,Delivered,10.10.50.7,Normal
2024-03-07 10:57:08,jsmith@aceptech.local,kcox@aceptech.local,Project Update,31029,None,0.41,Delivered,10.10.50.7,Normal
2024-03-10 16:58:07,nnelson@aceptech.local,lward@aceptech.local,Quick Question,48385,None,0.45,Delivered,10.10.50.7,Normal
2024-03-22 12:33:14,jsmith@aceptech.local,jsmith@aceptech.local,Project Update,21181,report.pdf,1.11,Delivered,10.10.50.7,Normal
2024-03-09 13:31:16,ocarter@aceptech.local,zstewart@aceptech.local,Project Update,23154,report.pdf,0.62,Delivered,10.10.50.7,Normal
2024-03-02 13:02:36,glewis@aceptech.local,ptaylor@aceptech.local,Quick Question,38269,None,1.34,Delivered,10.10.50.7,Normal
2024-03-18 15:04:36,yedwards@aceptech.local,rsanders@aceptech.local,FYI,38268,None,0.04,Delivered,10.10.50.7,Normal
2024-03-12 10:47:21,jscott@aceptech.local,ptaylor@aceptech.local,Project Update,47546,report.pdf,1.33,Delivered,10.10.50.7,Normal
2024-03-26 15:44:11,pbrooks@aceptech.local,qperez@aceptech.local,Action Required,36401,report.pdf,1.15,Delivered,10.10.50.7,Normal
2024-03-18 13:15:48,lbrown@aceptech.local,lward@aceptech.local,Project Update,20275,None,0.07,Delivered,10.10.50.7,Normal
2024-03-06 14:12:27,asanchez@aceptech.local,kcox@aceptech.local,Invoice Attached,5223,None,1.07,Delivered,10.10.50.7,Normal
2024-03-08 11:48:02,nwood@aceptech.local,kgreen@aceptech.local,FYI,47450,None,1.05,Delivered,10.10.50.7,Normal
2024-03-22 12:09:52,owatson@aceptech.local,sturner@aceptech.local,Invoice Attached,38096,invoice.xlsx,0.13,Delivered,10.10.50.7,Normal
2024-03-05 09:59:41,zstewart@aceptech.local,jscott@aceptech.local,Invoice Attached,39881,None,0.2,Delivered,10.10.50.7,Normal
2024-03-04 08:10:29,nnelson@aceptech.local,ladams@aceptech.local,Please Review,14207,invoice.xlsx,0.47,Delivered,10.10.50.7,Normal
2024-03-11 11:14:59,lbrown@aceptech.local,tphillips@aceptech.local,Action Required,5549,None,0.81,Delivered,10.10.50.7,Normal
2024-03-10 10:00:34,pmitchell@aceptech.local,rroberts@aceptech.local,Meeting Follow-up,37022,None,0.1,Delivered,10.10.50.7,Normal
2024-03-21 11:34:18,hmurphy@aceptech.local,wevans@aceptech.local,Meeting Follow-up,19088,None,0.15,Delivered,10.10.50.7,Normal
2024-03-26 08:23:00,eharris@aceptech.local,qkelly@aceptech.local,FYI,35392,report.pdf,0.21,Delivered,10.10.50.7,Normal
2024-03-25 17:48:30,kcox@aceptech.local,glewis@aceptech.local,Action Required,32700,None,0.7,Delivered,10.10.50.7,Normal
2024-03-16 14:43:26,ptaylor@aceptech.local,owatson@aceptech.local,Meeting Follow-up,23252,report.pdf,0.19,Delivered,10.10.50.7,Normal
2024-03-15 09:11:44,cwhite@aceptech.local,lward@aceptech.local,Quick Question,35972,None,0.45,Delivered,10.10.50.7,Normal
2024-03-29 15:41:39,pmitchell@aceptech.local,crogers@aceptech.local,Agenda for Tomorrow,7318,None,0.37,Delivered,10.10.50.7,Normal
2024-03-11 11:24:55,tphillips@aceptech.local,pbrooks@aceptech.local,Meeting Follow-up,42804,invoice.xlsx,0.05,Delivered,10.10.50.7,Normal
2024-03-04 10:38:37,ucampbell@aceptech.local,jrivera@aceptech.local,FYI,24186,report.pdf,0.39,Delivered,10.10.50.7,Normal
2024-03-03 10:43:41,jsmith@aceptech.local,kjones@aceptech.local,Q1 Report,13074,None,0.23,Delivered,10.10.50.7,Normal
2024-03-04 11:31:06,amartin@aceptech.local,iwalker@aceptech.local,Team Schedule,41769,report.pdf,0.68,Delivered,10.10.50.7,Normal
2024-03-29 16:15:42,wevans@aceptech.local,ibailey@aceptech.local,Action Required,42383,None,0.26,Delivered,10.10.50.7,Normal
2024-03-17 12:27:56,mwilson@aceptech.local,sprice@aceptech.local,Please Review,31669,invoice.xlsx,0.24,Delivered,10.10.50.7,Normal
2024-03-17 13:08:26,ecook@aceptech.local,kgreen@aceptech.local,FYI,23687,None,1.26,Delivered,10.10.50.7,Normal
2024-03-16 16:10:07,eharris@aceptech.local,pbrooks@aceptech.local,Please Review,22067,None,0.51,Delivered,10.10.50.7,Normal
2024-03-04 17:30:46,amartin@aceptech.local,rthompson@aceptech.local,Please Review,6906,None,1.0,Delivered,10.10.50.7,Normal
2024-03-28 10:44:16,jscott@aceptech.local,tphillips@aceptech.local,Project Update,47580,None,0.95,Delivered,10.10.50.7,Normal
2024-03-25 08:30:12,ibailey@aceptech.local,glewis@aceptech.local,Agenda for Tomorrow,39487,None,0.42,Delivered,10.10.50.7,Normal
2024-03-19 10:07:01,wevans@aceptech.local,mrichardson@aceptech.local,Q1 Report,6306,None,0.95,Delivered,10.10.50.7,Normal
2024-03-26 15:19:12,gbell@aceptech.local,ocarter@aceptech.local,Project Update,36466,None,1.49,Delivered,10.10.50.7,Normal
2024-03-02 13:27:16,lbrown@aceptech.local,asanchez@aceptech.local,Action Required,39128,invoice.xlsx,1.06,Delivered,10.10.50.7,Normal
2024-03-21 09:36:35,nwood@aceptech.local,bmorris@aceptech.local,Action Required,13882,None,0.92,Delivered,10.10.50.7,Normal
2024-03-17 10:18:53,amartin@aceptech.local,nnelson@aceptech.local,Q1 Report,33592,report.pdf,0.23,Delivered,10.10.50.7,Normal
2024-03-18 15:22:11,nwood@aceptech.local,mrichardson@aceptech.local,Invoice Attached,27525,report.pdf,0.99,Delivered,10.10.50.7,Normal
2024-03-28 09:31:59,jsmith@aceptech.local,hrobinson@aceptech.local,Team Schedule,38468,None,0.24,Delivered,10.10.50.7,Normal
2024-03-28 17:09:21,xcollins@aceptech.local,mwilson@aceptech.local,Invoice Attached,40932,None,1.41,Delivered,10.10.50.7,Normal
2024-03-13 16:44:22,qkelly@aceptech.local,jrivera@aceptech.local,Meeting Follow-up,6346,None,1.1,Delivered,10.10.50.7,Normal
2024-03-30 15:48:01,pbrooks@aceptech.local,tphillips@aceptech.local,Quick Question,14687,None,0.19,Delivered,10.10.50.7,Normal
2024-03-01 15:36:21,nwood@aceptech.local,asanchez@aceptech.local,Meeting Follow-up,37355,None,1.33,Delivered,10.10.50.7,Normal
2024-03-30 12:28:13,kgreen@aceptech.local,jscott@aceptech.local,FYI,44398,None,0.78,Delivered,10.10.50.7,Normal
2024-03-17 13:19:37,gbell@aceptech.local,sturner@aceptech.local,Please Review,16152,report.pdf,0.76,Delivered,10.10.50.7,Normal
2024-03-22 12:32:21,ladams@aceptech.local,fmorgan@aceptech.local,Project Update,41078,None,1.18,Delivered,10.10.50.7,Normal
2024-03-21 15:14:13,rroberts@aceptech.local,yedwards@aceptech.local,Invoice Attached,6269,None,0.88,Delivered,10.10.50.7,Normal
2024-03-30 14:41:55,qperez@aceptech.local,mbaker@aceptech.local,Team Schedule,41358,invoice.xlsx,0.85,Delivered,10.10.50.7,Normal
2024-03-19 17:25:42,glewis@aceptech.local,mwilson@aceptech.local,Meeting Follow-up,31039,None,1.01,Delivered,10.10.50.7,Normal
2024-03-24 09:03:10,yedwards@aceptech.local,ibailey@aceptech.local,FYI,12529,invoice.xlsx,1.07,Delivered,10.10.50.7,Normal
2024-03-11 12:50:30,bmorris@aceptech.local,crogers@aceptech.local,Q1 Report,7103,None,0.2,Delivered,10.10.50.7,Normal
2024-03-02 14:41:51,jrivera@aceptech.local,hmurphy@aceptech.local,Quick Question,24661,invoice.xlsx,0.44,Delivered,10.10.50.7,Normal
2024-03-13 13:39:18,fmorgan@aceptech.local,pbrooks@aceptech.local,Please Review,23803,report.pdf,1.08,Delivered,10.10.50.7,Normal
2024-03-27 14:22:53,yedwards@aceptech.local,yedwards@aceptech.local,Quick Question,31544,None,0.19,Delivered,10.10.50.7,Normal
2024-03-07 09:27:38,lbrown@aceptech.local,ptaylor@aceptech.local,Action Required,8991,None,0.7,Delivered,10.10.50.7,Normal
2024-03-26 17:47:28,gbell@aceptech.local,cwhite@aceptech.local,Q1 Report,34398,report.pdf,0.35,Delivered,10.10.50.7,Normal
2024-03-30 16:48:38,bmorris@aceptech.local,sturner@aceptech.local,Invoice Attached,23828,report.pdf,0.23,Delivered,10.10.50.7,Normal
2024-03-07 12:23:50,ucampbell@aceptech.local,tphillips@aceptech.local,Project Update,47544,None,1.2,Delivered,10.10.50.7,Normal
2024-03-28 09:19:44,kcox@aceptech.local,xcollins@aceptech.local,Project Update,16180,None,0.63,Delivered,10.10.50.7,Normal
2024-03-12 17:30:59,tphillips@aceptech.local,ladams@aceptech.local,Team Schedule,29508,None,1.0,Delivered,10.10.50.7,Normal
2024-03-23 16:32:34,vparker@aceptech.local,dlee@aceptech.local,Please Review,40350,report.pdf,0.46,Delivered,10.10.50.7,Normal
2024-03-06 11:21:47,fclark@aceptech.local,asanchez@aceptech.local,Please Review,9733,None,1.34,Delivered,10.10.50.7,Normal
2024-03-04 17:39:49,dlee@aceptech.local,zstewart@aceptech.local,Agenda for Tomorrow,45886,None,0.6,Delivered,10.10.50.7,Normal
2024-03-05 14:48:14,vparker@aceptech.local,mrichardson@aceptech.local,FYI,20249,report.pdf,0.7,Delivered,10.10.50.7,Normal
2024-03-09 10:26:57,bmorris@aceptech.local,ecook@aceptech.local,Quick Question,27348,None,0.3,Delivered,10.10.50.7,Normal
2024-03-20 09:53:29,dreed@aceptech.local,bmorris@aceptech.local,Meeting Follow-up,28029,None,0.5,Delivered,10.10.50.7,Normal
2024-03-22 13:16:52,jrivera@aceptech.local,tphillips@aceptech.local,FYI,11113,report.pdf,0.44,Delivered,10.10.50.7,Normal
2024-03-02 17:02:43,xcollins@aceptech.local,amartin@aceptech.local,Quick Question,30063,invoice.xlsx,0.29,Delivered,10.10.50.7,Normal
2024-03-08 11:55:58,yedwards@aceptech.local,vparker@aceptech.local,Invoice Attached,9428,None,0.99,Delivered,10.10.50.7,Normal
2024-03-19 12:27:36,ucampbell@aceptech.local,sprice@aceptech.local,FYI,35084,None,0.85,Delivered,10.10.50.7,Normal
2024-03-18 14:28:05,hrobinson@aceptech.local,kcox@aceptech.local,Meeting Follow-up,45523,None,0.9,Delivered,10.10.50.7,Normal
2024-03-29 11:49:29,zstewart@aceptech.local,fmorgan@aceptech.local,Quick Question,44165,None,0.42,Delivered,10.10.50.7,Normal
2024-03-30 14:06:34,hrobinson@aceptech.local,nwood@aceptech.local,Team Schedule,19912,invoice.xlsx,1.09,Delivered,10.10.50.7,Normal
2024-03-19 08:00:19,jsmith@aceptech.local,hmurphy@aceptech.local,FYI,19124,report.pdf,0.8,Delivered,10.10.50.7,Normal
2024-03-26 14:39:37,ptaylor@aceptech.local,xcollins@aceptech.local,Quick Question,29487,None,0.86,Delivered,10.10.50.7,Normal
2024-03-15 11:41:14,rroberts@aceptech.local,xcollins@aceptech.local,Meeting Follow-up,32483,report.pdf,0.6,Delivered,10.10.50.7,Normal
2024-03-10 09:52:22,rsanders@aceptech.local,zstewart@aceptech.local,Quick Question,31420,None,0.62,Delivered,10.10.50.7,Normal
2024-03-02 09:06:41,owatson@aceptech.local,ecook@aceptech.local,Agenda for Tomorrow,11491,None,1.31,Delivered,10.10.50.7,Normal
2024-03-22 13:37:08,mrichardson@aceptech.local,qkelly@aceptech.local,Meeting Follow-up,22076,None,1.28,Delivered,10.10.50.7,Normal
2024-03-14 16:42:56,sturner@aceptech.local,fmorgan@aceptech.local,Please Review,11541,report.pdf,1.43,Delivered,10.10.50.7,Normal
2024-03-02 12:45:21,ucampbell@aceptech.local,asanchez@aceptech.local,Invoice Attached,35858,None,1.23,Delivered,10.10.50.7,Normal
2024-03-15 15:54:33,jscott@aceptech.local,pbrooks@aceptech.local,Project Update,8960,invoice.xlsx,1.5,Delivered,10.10.50.7,Normal
2024-03-06 16:08:11,ocarter@aceptech.local,pmitchell@aceptech.local,Project Update,18257,None,0.33,Delivered,10.10.50.7,Normal
2024-03-28 15:38:19,nwood@aceptech.local,rroberts@aceptech.local,Team Schedule,33740,None,0.31,Delivered,10.10.50.7,Normal
2024-03-12 13:04:54,ladams@aceptech.local,owatson@aceptech.local,Quick Question,46784,invoice.xlsx,1.23,Delivered,10.10.50.7,Normal
2024-03-23 16:32:33,crogers@aceptech.local,hrobinson@aceptech.local,Quick Question,13588,report.pdf,0.37,Delivered,10.10.50.7,Normal
2024-03-29 08:09:39,nwood@aceptech.local,nwood@aceptech.local,Quick Question,33462,None,0.41,Delivered,10.10.50.7,Normal
2024-03-15 13:52:01,fmorgan@aceptech.local,sturner@aceptech.local,Project Update,34286,invoice.xlsx,1.48,Delivered,10.10.50.7,Normal
2024-03-01 09:56:37,ladams@aceptech.local,sprice@aceptech.local,FYI,19226,None,0.48,Delivered,10.10.50.7,Normal
2024-03-28 09:24:36,bmorris@aceptech.local,kgreen@aceptech.local,Agenda for Tomorrow,37954,None,0.99,Delivered,10.10.50.7,Normal
2024-03-19 08:56:48,sprice@aceptech.local,glewis@aceptech.local,Agenda for Tomorrow,13132,invoice.xlsx,0.75,Delivered,10.10.50.7,Normal
2024-03-24 12:07:52,pmitchell@aceptech.local,wevans@aceptech.local,Invoice Attached,33394,None,0.74,Delivered,10.10.50.7,Normal
2024-03-29 09:26:11,mwilson@aceptech.local,crogers@aceptech.local,Meeting Follow-up,18907,invoice.xlsx,1.36,Delivered,10.10.50.7,Normal
2024-03-30 12:21:12,xcollins@aceptech.local,gbell@aceptech.local,Project Update,21422,invoice.xlsx,0.42,Delivered,10.10.50.7,Normal
2024-03-25 11:28:52,hrobinson@aceptech.local,nwood@aceptech.local,Please Review,22747,invoice.xlsx,0.09,Delivered,10.10.50.7,Normal
2024-03-27 11:43:45,lbrown@aceptech.local,ecook@aceptech.local,Project Update,33483,None,0.65,Delivered,10.10.50.7,Normal
2024-03-10 17:14:29,rthompson@aceptech.local,iwalker@aceptech.local,Project Update,35724,None,0.34,Delivered,10.10.50.7,Normal
2024-03-22 11:08:30,hrobinson@aceptech.local,hrobinson@aceptech.local,Meeting Follow-up,43303,None,0.43,Delivered,10.10.50.7,Normal
2024-03-13 12:26:13,sturner@aceptech.local,lbrown@aceptech.local,Q1 Report,13259,invoice.xlsx,0.98,Delivered,10.10.50.7,Normal
2024-03-17 17:37:54,sturner@aceptech.local,ucampbell@aceptech.local,Q1 Report,21918,None,0.15,Delivered,10.10.50.7,Normal
2024-03-17 10:38:20,rroberts@aceptech.local,lbrown@aceptech.local,Please Review,20598,report.pdf,1.16,Delivered,10.10.50.7,Normal
2024-03-22 08:59:28,amartin@aceptech.local,lward@aceptech.local,Quick Question,49225,None,1.1,Delivered,10.10.50.7,Normal
2024-03-30 17:01:03,pbrooks@aceptech.local,rroberts@aceptech.local,Quick Question,11794,None,0.92,Delivered,10.10.50.7,Normal
2024-03-17 10:03:00,ptaylor@aceptech.local,dlee@aceptech.local,Action Required,20795,None,0.85,Delivered,10.10.50.7,Normal
2024-03-24 08:07:10,dlee@aceptech.local,cwhite@aceptech.local,Action Required,27202,None,1.21,Delivered,10.10.50.7,Normal
2024-03-07 12:37:44,pmitchell@aceptech.local,sturner@aceptech.local,Invoice Attached,34743,None,1.12,Delivered,10.10.50.7,Normal
2024-03-10 16:09:44,kgreen@aceptech.local,owatson@aceptech.local,Agenda for Tomorrow,44856,invoice.xlsx,1.24,Delivered,10.10.50.7,Normal
2024-03-19 14:03:07,pbrooks@aceptech.local,lward@aceptech.local,Quick Question,19038,invoice.xlsx,0.73,Delivered,10.10.50.7,Normal
